org_type,org_name_clean,doc_count,authority_level,municipality_id,region_id,coverage_region_ids,coverage_region_count,match_method,notes
ΔΗΜΟΤΙΚΗ ΕΠΙΧΕΙΡΗΣΗ,ΔΗΜΟΤΙΚΗ ΕΠΙΧΕΙΡΗΣΗ ΥΔΡΕΥΣΗΣ ΑΠΟΧΕΤΕΥΣΗΣ (Δ.Ε.Υ.Α.) ΑΛΕΞΑΝΔΡΟΥΠΟΛΗΣ,4,municipality,9006,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,,0,manual_review_municipality,ΔΕΥΑ Αλεξανδρούπολης - ΑΜΘ
ΔΗΜΟΤΙΚΗ ΕΠΙΧΕΙΡΗΣΗ,ΔΗΜΟΤΙΚΗ ΕΠΙΧΕΙΡΗΣΗ ΥΔΡΕΥΣΗΣ ΑΠΟΧΕΤΕΥΣΗΣ (Δ.Ε.Υ.Α.) ΔΗΜΟΥ ΚΕΦΑΛΛΟΝΙΑΣ,2,municipality,9120,ΙΟΝΙΩΝ ΝΗΣΩΝ,,0,manual_review_municipality,ΔΕΥΑ Κεφαλονιάς - Ιόνια Νησιά
ΔΗΜΟΤΙΚΗ ΕΠΙΧΕΙΡΗΣΗ,ΔΗΜΟΤΙΚΗ ΕΠΙΧΕΙΡΗΣΗ ΥΔΡΕΥΣΗΣ ΑΠΟΧΕΤΕΥΣΗΣ (Δ.Ε.Υ.Α.) ΕΔΕΣΣΑΣ,4,municipality,9043,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,,0,manual_review_municipality,ΔΕΥΑ Έδεσσας - Κεντρική Μακεδονία
ΔΗΜΟΤΙΚΗ ΕΠΙΧΕΙΡΗΣΗ,ΔΗΜΟΤΙΚΗ ΕΠΙΧΕΙΡΗΣΗ ΥΔΡΕΥΣΗΣ ΑΠΟΧΕΤΕΥΣΗΣ (Δ.Ε.Υ.Α.) ΚΑΒΑΛΑΣ,2,municipality,9012,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,,0,manual_review_municipality,ΔΕΥΑ Καβάλας - Ανατολική Μακεδονία & Θράκη
ΔΗΜΟΤΙΚΗ ΕΠΙΧΕΙΡΗΣΗ,ΔΗΜΟΤΙΚΗ ΕΠΙΧΕΙΡΗΣΗ ΥΔΡΕΥΣΗΣ ΑΠΟΧΕΤΕΥΣΗΣ (Δ.Ε.Υ.Α.) ΚΕΡΚΥΡΑΣ,4,municipality,9118,ΙΟΝΙΩΝ ΝΗΣΩΝ,,0,manual_review_municipality,ΔΕΥΑ Κέρκυρας - Ιόνια Νησιά
ΔΗΜΟΤΙΚΗ ΕΠΙΧΕΙΡΗΣΗ,ΔΗΜΟΤΙΚΗ ΕΠΙΧΕΙΡΗΣΗ ΥΔΡΕΥΣΗΣ ΑΠΟΧΕΤΕΥΣΗΣ (Δ.Ε.Υ.Α.) ΚΟΖΑΝΗΣ,2,municipality,9068,ΔΥΤΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,,0,manual_review_municipality,ΔΕΥΑ Κοζάνης - Δυτική Μακεδονία
ΔΗΜΟΤΙΚΗ ΕΠΙΧΕΙΡΗΣΗ,ΔΗΜΟΤΙΚΗ ΕΠΙΧΕΙΡΗΣΗ ΥΔΡΕΥΣΗΣ ΑΠΟΧΕΤΕΥΣΗΣ (Δ.Ε.Υ.Α.) ΛΕΣΒΟΥ,6,municipality,9261,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ,,0,manual_review_municipality,ΔΕΥΑ Λέσβου - Βόρειο Αιγαίο
ΔΗΜΟΤΙΚΗ ΕΠΙΧΕΙΡΗΣΗ,ΔΗΜΟΤΙΚΗ ΕΠΙΧΕΙΡΗΣΗ ΥΔΡΕΥΣΗΣ ΑΠΟΧΕΤΕΥΣΗΣ (Δ.Ε.Υ.Α.) ΜΥΚΟΝΟΥ,4,municipality,9290,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,,0,manual_review_municipality,ΔΕΥΑ Μυκόνου - Νότιο Αιγαίο
ΔΗΜΟΤΙΚΗ ΕΠΙΧΕΙΡΗΣΗ,ΔΗΜΟΤΙΚΗ ΕΠΙΧΕΙΡΗΣΗ ΥΔΡΕΥΣΗΣ ΑΠΟΧΕΤΕΥΣΗΣ (Δ.Ε.Υ.Α.) ΠΑΡΟΥ,6,municipality,9294,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,,0,manual_review_municipality,ΔΕΥΑ Πάρου - Νότιο Αιγαίο
ΔΗΜΟΤΙΚΗ ΕΠΙΧΕΙΡΗΣΗ,ΔΗΜΟΤΙΚΗ ΕΠΙΧΕΙΡΗΣΗ ΥΔΡΕΥΣΗΣ ΑΠΟΧΕΤΕΥΣΗΣ ΒΟΡΕΙΟΥ ΑΞΟΝΑ ΧΑΝΙΩΝ,6,municipality,9325,ΚΡΗΤΗΣ,,0,manual_review_municipality,ΔΕΥΑ Βορείου Άξονα Χανίων - Κρήτη
ΔΗΜΟΤΙΚΗ ΕΠΙΧΕΙΡΗΣΗ,ΔΗΜΟΤΙΚΗ ΕΠΙΧΕΙΡΗΣΗ ΥΔΡΕΥΣΗΣ ΑΠΟΧΕΤΕΥΣΗΣ ΔΗΜΟΥ ΡΟΔΟΥ (Δ.Ε.Υ.ΑΡ),2,municipality,9296,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,,0,manual_review_municipality,ΔΕΥΑΡ Ρόδου - Νότιο Αιγαίο
ΔΗΜΟΤΙΚΗ ΕΠΙΧΕΙΡΗΣΗ,ΔΗΜΟΤΙΚΗ ΕΠΙΧΕΙΡΗΣΗ ΥΔΡΕΥΣΗΣ ΑΠΟΧΕΤΕΥΣΗΣ ΔΙΟΥ ΟΛΥΜΠΟΥ,2,municipality,9046,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,,0,manual_review_municipality,ΔΕΥΑ Δίου-Ολύμπου - Κεντρική Μακεδονία
ΔΗΜΟΤΙΚΗ ΕΠΙΧΕΙΡΗΣΗ,ΔΗΜΟΤΙΚΗ ΕΠΙΧΕΙΡΗΣΗ ΥΔΡΕΥΣΗΣ ΑΠΟΧΕΤΕΥΣΗΣ ΚΑΤΕΡΙΝΗΣ,2,municipality,9047,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,,0,manual_review_municipality,ΔΕΥΑ Κατερίνης - Κεντρική Μακεδονία
ΔΗΜΟΤΙΚΗ ΕΠΙΧΕΙΡΗΣΗ,ΔΗΜΟΤΙΚΗ ΕΠΙΧΕΙΡΗΣΗ ΥΔΡΕΥΣΗΣ ΑΠΟΧΕΤΕΥΣΗΣ ΛΑΡΙΣΑΣ,2,municipality,9100,ΘΕΣΣΑΛΙΑΣ,,0,manual_review_municipality,ΔΕΥΑ Λάρισας - Θεσσαλία
ΔΗΜΟΤΙΚΗ ΕΠΙΧΕΙΡΗΣΗ,ΔΗΜΟΤΙΚΗ ΕΠΙΧΕΙΡΗΣΗ ΥΔΡΕΥΣΗΣ ΑΠΟΧΕΤΕΥΣΗΣ ΠΑΓΓΑΙΟΥ,2,municipality,9014,,,0,raw_alias_from_clean,raw alias of: ΥΔΡΕΥΣΗΣ ΑΠΟΧΕΤΕΥΣΗΣ ΠΑΓΓΑΙΟΥ
ΔΗΜΟΤΙΚΗ ΕΠΙΧΕΙΡΗΣΗ,ΔΗΜΟΤΙΚΗ ΕΠΙΧΕΙΡΗΣΗ ΥΔΡΕΥΣΗΣ ΑΠΟΧΕΤΕΥΣΗΣ ΠΑΙΟΝΙΑΣ,2,municipality,9041,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,,0,manual_review_municipality,ΔΕΥΑ Παιονίας - Κεντρική Μακεδονία
ΔΗΜΟΤΙΚΗ ΕΠΙΧΕΙΡΗΣΗ,ΔΗΜΟΤΙΚΗ ΕΠΙΧΕΙΡΗΣΗ ΥΔΡΕΥΣΗΣ ΑΠΟΧΕΤΕΥΣΗΣ ΠΑΤΡΑΣ ΔΕΥΑΠ,4,municipality,9134,ΔΥΤΙΚΗΣ ΕΛΛΑΔΑΣ,,0,manual_review_municipality,ΔΕΥΑΠ Πατρών - Δυτική Ελλάδα
ΔΗΜΟΤΙΚΗ ΕΠΙΧΕΙΡΗΣΗ,ΔΗΜΟΤΙΚΗ ΕΠΙΧΕΙΡΗΣΗ ΥΔΡΕΥΣΗΣ ΑΠΟΧΕΤΕΥΣΗΣ ΣΕΡΡΩΝ (Δ.Ε.Υ.ΑΣ),2,municipality,9054,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,,0,manual_review_municipality,ΔΕΥΑΣ Σερρών - Κεντρική Μακεδονία
ΔΗΜΟΤΙΚΗ ΕΠΙΧΕΙΡΗΣΗ,ΔΗΜΟΤΙΚΗ ΕΠΙΧΕΙΡΗΣΗ ΥΔΡΕΥΣΗΣ ΑΠΟΧΕΤΕΥΣΗΣ ΤΡΙΚΑΛΩΝ,6,municipality,9114,ΘΕΣΣΑΛΙΑΣ,,0,manual_review_municipality,ΔΕΥΑ Τρικάλων - Θεσσαλία
ΔΗΜΟΤΙΚΗ ΕΠΙΧΕΙΡΗΣΗ,ΔΗΜΟΤΙΚΗ ΕΠΙΧΕΙΡΗΣΗ ΥΔΡΕΥΣΗΣ ΚΑΙ ΑΠΟΧΕΤΕΥΣΗΣ ΔΗΜΟΥ ΒΟΡΕΙΑΣ ΚΕΡΚΥΡΑΣ,4,municipality,9118,ΙΟΝΙΩΝ ΝΗΣΩΝ,,0,manual_review_municipality,"ΔΕΥΑ Βόρειας Κέρκυρας - ενοποιήθηκε με Δήμο Κέρκυρας, Ιόνια Νησιά"
ΔΗΜΟΤΙΚΗ ΕΠΙΧΕΙΡΗΣΗ,ΥΔΡΕΥΣΗΣ ΑΠΟΧΕΤΕΥΣΗΣ ΠΑΓΓΑΙΟΥ,6,municipality,9014,,,0,manual,subsidiary of municipality 9014
ΔΗΜΟΤΙΚΗ ΕΠΙΧΕΙΡΗΣΗ,ΥΔΡΕΥΣΗΣ ΑΠΟΧΕΤΕΥΣΗΣ ΧΑΝΙΩΝ,7,municipality,9325,,,0,manual,subsidiary of municipality 9325
ΔΗΜΟΤΙΚΟ ΒΡΕΦΟΚΟΜΕΙΟ,ΑΘΗΝΩΝ,11,municipality,9186,,,0,manual,subsidiary of municipality 9186
ΔΗΜΟΤΙΚΟ ΒΡΕΦΟΚΟΜΕΙΟ,ΔΗΜΟΤΙΚΟ ΒΡΕΦΟΚΟΜΕΙΟ ΠΑΤΡΩΝ,4,municipality,9134,ΔΥΤΙΚΗΣ ΕΛΛΑΔΑΣ,,0,manual_review_municipality,Δημοτικό Βρεφοκομείο Πατρών - Δυτική Ελλάδα
ΔΗΜΟΤΙΚΟ ΛΙΜΕΝΙΚΟ ΤΑΜΕΙΟ,ΔΗΜΟΤΙΚΟ ΛΙΜΕΝΙΚΟ ΤΑΜΕΙΟ ΑΝΔΡΟΥ,4,municipality,9268,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,,0,manual_review_municipality,ΔΛΤ Άνδρου - Νότιο Αιγαίο
ΔΗΜΟΤΙΚΟ ΛΙΜΕΝΙΚΟ ΤΑΜΕΙΟ,ΔΗΜΟΤΙΚΟ ΛΙΜΕΝΙΚΟ ΤΑΜΕΙΟ ΕΡΜΙΟΝΙΔΑΣ,4,municipality,9235,ΠΕΛΟΠΟΝΝΗΣΟΥ,,0,manual_review_municipality,ΔΛΤ Ερμιονίδας - Πελοπόννησος
ΔΗΜΟΤΙΚΟ ΛΙΜΕΝΙΚΟ ΤΑΜΕΙΟ,ΔΗΜΟΤΙΚΟ ΛΙΜΕΝΙΚΟ ΤΑΜΕΙΟ ΘΗΡΑΣ,6,municipality,9270,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,,0,manual_review_municipality,ΔΛΤ Θήρας - Νότιο Αιγαίο
ΔΗΜΟΤΙΚΟ ΛΙΜΕΝΙΚΟ ΤΑΜΕΙΟ,ΔΗΜΟΤΙΚΟ ΛΙΜΕΝΙΚΟ ΤΑΜΕΙΟ ΙΟΥ,2,municipality,9271,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,,0,manual_review_municipality,ΔΛΤ Ίου (Ιητών) - Νότιο Αιγαίο
ΔΗΜΟΤΙΚΟ ΛΙΜΕΝΙΚΟ ΤΑΜΕΙΟ,ΔΗΜΟΤΙΚΟ ΛΙΜΕΝΙΚΟ ΤΑΜΕΙΟ ΜΑΡΚΟΠΟΥΛΟΥ ΜΕΣΟΓΑΙΑΣ,4,municipality,9221,ΑΤΤΙΚΗΣ,,0,manual_review_municipality,ΔΛΤ Μαρκοπούλου Μεσογαίας - Αττική
ΔΗΜΟΤΙΚΟ ΛΙΜΕΝΙΚΟ ΤΑΜΕΙΟ,ΔΗΜΟΤΙΚΟ ΛΙΜΕΝΙΚΟ ΤΑΜΕΙΟ ΜΥΚΟΝΟΥ,2,municipality,9290,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,,0,manual_review_municipality,ΔΛΤ Μυκόνου - Νότιο Αιγαίο
ΔΗΜΟΤΙΚΟ ΛΙΜΕΝΙΚΟ ΤΑΜΕΙΟ,ΔΗΜΟΤΙΚΟ ΛΙΜΕΝΙΚΟ ΤΑΜΕΙΟ ΠΑΡΟΥ - ΑΝΤΙΠΑΡΟΥ,2,decentralized,,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,1,manual_review_decentralized,"ΔΛΤ Πάρου-Αντιπάρου - καλύπτει δήμους Πάρου & Αντιπάρου, Νότιο Αιγαίο"
ΔΗΜΟΤΙΚΟ ΛΙΜΕΝΙΚΟ ΤΑΜΕΙΟ,ΔΗΜΟΤΙΚΟ ΛΙΜΕΝΙΚΟ ΤΑΜΕΙΟ ΣΑΛΑΜΙΝΑΣ,4,municipality,9211,ΑΤΤΙΚΗΣ,,0,manual_review_municipality,ΔΛΤ Σαλαμίνας - Αττική
ΔΗΜΟΤΙΚΟ ΛΙΜΕΝΙΚΟ ΤΑΜΕΙΟ,ΔΗΜΟΤΙΚΟ ΛΙΜΕΝΙΚΟ ΤΑΜΕΙΟ ΣΚΑΛΑΣ ΩΡΩΠΟΥ,2,municipality,9227,ΑΤΤΙΚΗΣ,,0,manual_review_municipality,ΔΛΤ Σκάλας Ωρωπού - Αττική
ΔΗΜΟΤΙΚΟ ΛΙΜΕΝΙΚΟ ΤΑΜΕΙΟ,ΔΗΜΟΤΙΚΟ ΛΙΜΕΝΙΚΟ ΤΑΜΕΙΟ ΣΥΡΟΥ,4,municipality,9300,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,,0,manual_review_municipality,ΔΛΤ Σύρου-Ερμούπολης - Νότιο Αιγαίο
ΔΗΜΟΤΙΚΟ ΛΙΜΕΝΙΚΟ ΤΑΜΕΙΟ,ΔΗΜΟΤΙΚΟ ΛΙΜΕΝΙΚΟ ΤΑΜΕΙΟ ΧΙΟΥ,4,municipality,9266,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ,,0,manual_review_municipality,ΔΛΤ Χίου - Βόρειο Αιγαίο
ΔΗΜΟΤΙΚΟ ΠΕΡΙΦΕΡΕΙΑΚΟ ΘΕΑΤΡΟ,ΚΑΒΑΛΑΣ-ΔΗ.ΠΕ.ΘΕ. ΚΑΒΑΛΑΣ,1,municipality,9012,,,0,manual,subsidiary of municipality 9012
ΔΗΜΟΤΙΚΟ ΠΕΡΙΦΕΡΕΙΑΚΟ ΘΕΑΤΡΟ,ΚΕΡΚΥΡΑΣ ΔΗ.ΠΕ.ΘΕ.Κ.,1,municipality,9118,,,0,manual,subsidiary of municipality 9118
ΚΕΝΤΡΟ ΚΟΙΝΩΝΙΚΗΣ ΠΡΟΝΟΙΑΣ ΠΕΡΙΦΕΡΕΙΑΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,17,region,,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,1,rule_region_from_name,
ΚΕΝΤΡΟ ΚΟΙΝΩΝΙΚΗΣ ΠΡΟΝΟΙΑΣ ΠΕΡΙΦΕΡΕΙΑΣ,ΚΕΝΤΡΟ ΚΟΙΝΩΝΙΚΗΣ ΠΡΟΝΟΙΑΣ ΠΕΡΙΦΕΡΕΙΑΣ ΑΤΤΙΚΗΣ,8,region,,ΑΤΤΙΚΗΣ,ΑΤΤΙΚΗΣ,1,manual_review_region,Κέντρο Κοινωνικής Πρόνοιας Περιφέρειας Αττικής
ΚΕΝΤΡΟ ΚΟΙΝΩΝΙΚΗΣ ΠΡΟΝΟΙΑΣ ΠΕΡΙΦΕΡΕΙΑΣ,ΚΕΝΤΡΟ ΚΟΙΝΩΝΙΚΗΣ ΠΡΟΝΟΙΑΣ ΠΕΡΙΦΕΡΕΙΑΣ ΗΠΕΙΡΟΥ,4,region,,ΗΠΕΙΡΟΥ,ΗΠΕΙΡΟΥ,1,manual_review_region,Κέντρο Κοινωνικής Πρόνοιας Περιφέρειας Ηπείρου
ΚΕΝΤΡΟ ΚΟΙΝΩΝΙΚΗΣ ΠΡΟΝΟΙΑΣ ΠΕΡΙΦΕΡΕΙΑΣ,ΚΕΝΤΡΟ ΚΟΙΝΩΝΙΚΗΣ ΠΡΟΝΟΙΑΣ ΠΕΡΙΦΕΡΕΙΑΣ ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,10,region,,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,1,raw_alias_from_clean,raw alias of: ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ
ΚΕΝΤΡΟ ΚΟΙΝΩΝΙΚΗΣ ΠΡΟΝΟΙΑΣ ΠΕΡΙΦΕΡΕΙΑΣ,ΚΡΗΤΗΣ,2,region,,ΚΡΗΤΗΣ,ΚΡΗΤΗΣ,1,rule_region_from_name,
ΠΕΡΙΦΕΡΕΙΑ,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ - ΘΡΑΚΗΣ,39,region,,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,1,exact,
ΠΕΡΙΦΕΡΕΙΑ,ΑΤΤΙΚΗΣ,9,region,,ΑΤΤΙΚΗΣ,ΑΤΤΙΚΗΣ,1,exact,
ΠΕΡΙΦΕΡΕΙΑ,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ,14,region,,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ,1,exact,
ΠΕΡΙΦΕΡΕΙΑ,ΔΥΤΙΚΗΣ ΕΛΛΑΔΑΣ,141,region,,ΔΥΤΙΚΗΣ ΕΛΛΑΔΑΣ,ΔΥΤΙΚΗΣ ΕΛΛΑΔΑΣ,1,exact,
ΠΕΡΙΦΕΡΕΙΑ,ΔΥΤΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,43,region,,ΔΥΤΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΔΥΤΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,1,exact,
ΠΕΡΙΦΕΡΕΙΑ,ΗΠΕΙΡΟΥ,75,region,,ΗΠΕΙΡΟΥ,ΗΠΕΙΡΟΥ,1,exact,
ΠΕΡΙΦΕΡΕΙΑ,ΘΕΣΣΑΛΙΑΣ,15,region,,ΘΕΣΣΑΛΙΑΣ,ΘΕΣΣΑΛΙΑΣ,1,exact,
ΠΕΡΙΦΕΡΕΙΑ,ΙΟΝΙΩΝ ΝΗΣΩΝ,51,region,,ΙΟΝΙΩΝ ΝΗΣΩΝ,ΙΟΝΙΩΝ ΝΗΣΩΝ,1,exact,
ΠΕΡΙΦΕΡΕΙΑ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,35,region,,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,1,exact,
ΠΕΡΙΦΕΡΕΙΑ,ΚΡΗΤΗΣ,10,region,,ΚΡΗΤΗΣ,ΚΡΗΤΗΣ,1,exact,
ΠΕΡΙΦΕΡΕΙΑ,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,11,region,,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,1,exact,
ΠΕΡΙΦΕΡΕΙΑ,ΠΕΛΟΠΟΝΝΗΣΟΥ,9,region,,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΠΕΛΟΠΟΝΝΗΣΟΥ,1,exact,
ΠΕΡΙΦΕΡΕΙΑ,ΠΕΡΙΦΕΡΕΙΑ ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ - ΘΡΑΚΗΣ,48,region,,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,1,raw_alias_from_clean,raw alias of: ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ - ΘΡΑΚΗΣ
ΠΕΡΙΦΕΡΕΙΑ,ΠΕΡΙΦΕΡΕΙΑ ΑΤΤΙΚΗΣ,1290,region,,ΑΤΤΙΚΗΣ,ΑΤΤΙΚΗΣ,1,raw_alias_from_clean,raw alias of: ΑΤΤΙΚΗΣ
ΠΕΡΙΦΕΡΕΙΑ,ΠΕΡΙΦΕΡΕΙΑ ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ,48,region,,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ,1,raw_alias_from_clean,raw alias of: ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ
ΠΕΡΙΦΕΡΕΙΑ,ΠΕΡΙΦΕΡΕΙΑ ΔΥΤΙΚΗΣ ΕΛΛΑΔΑΣ,8,region,,ΔΥΤΙΚΗΣ ΕΛΛΑΔΑΣ,ΔΥΤΙΚΗΣ ΕΛΛΑΔΑΣ,1,raw_alias_from_clean,raw alias of: ΔΥΤΙΚΗΣ ΕΛΛΑΔΑΣ
ΠΕΡΙΦΕΡΕΙΑ,ΠΕΡΙΦΕΡΕΙΑ ΔΥΤΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,10,region,,ΔΥΤΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΔΥΤΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,1,raw_alias_from_clean,raw alias of: ΔΥΤΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ
ΠΕΡΙΦΕΡΕΙΑ,ΠΕΡΙΦΕΡΕΙΑ ΗΠΕΙΡΟΥ,268,region,,ΗΠΕΙΡΟΥ,ΗΠΕΙΡΟΥ,1,raw_alias_from_clean,raw alias of: ΗΠΕΙΡΟΥ
ΠΕΡΙΦΕΡΕΙΑ,ΠΕΡΙΦΕΡΕΙΑ ΘΕΣΣΑΛΙΑΣ,10,region,,ΘΕΣΣΑΛΙΑΣ,ΘΕΣΣΑΛΙΑΣ,1,raw_alias_from_clean,raw alias of: ΘΕΣΣΑΛΙΑΣ
ΠΕΡΙΦΕΡΕΙΑ,ΠΕΡΙΦΕΡΕΙΑ ΙΟΝΙΩΝ ΝΗΣΩΝ,4,region,,ΙΟΝΙΩΝ ΝΗΣΩΝ,ΙΟΝΙΩΝ ΝΗΣΩΝ,1,raw_alias_from_clean,raw alias of: ΙΟΝΙΩΝ ΝΗΣΩΝ
ΠΕΡΙΦΕΡΕΙΑ,ΠΕΡΙΦΕΡΕΙΑ ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,28,region,,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,1,raw_alias_from_clean,raw alias of: ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ
ΠΕΡΙΦΕΡΕΙΑ,ΠΕΡΙΦΕΡΕΙΑ ΚΡΗΤΗΣ,24,region,,ΚΡΗΤΗΣ,ΚΡΗΤΗΣ,1,raw_alias_from_clean,raw alias of: ΚΡΗΤΗΣ
ΠΕΡΙΦΕΡΕΙΑ,ΠΕΡΙΦΕΡΕΙΑ ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,18,region,,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,1,raw_alias_from_clean,raw alias of: ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ
ΠΕΡΙΦΕΡΕΙΑ,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,78,region,,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΠΕΛΟΠΟΝΝΗΣΟΥ,1,raw_alias_from_clean,raw alias of: ΠΕΛΟΠΟΝΝΗΣΟΥ
ΠΕΡΙΦΕΡΕΙΑ,ΠΕΡΙΦΕΡΕΙΑ ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ,442,region,,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ,1,raw_alias_from_clean,raw alias of: ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ
ΠΕΡΙΦΕΡΕΙΑ,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ,27,region,,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ,1,exact,
ΠΕΡΙΦΕΡΕΙΑΚΟ ΤΑΜΕΙΟ ΑΝΑΠΤΥΞΗΣ,ΠΕΡΙΦΕΡΕΙΑΣ ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ,6,region,,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ,1,rule_region_from_name,
ΠΕΡΙΦΕΡΕΙΑΚΟ ΤΑΜΕΙΟ ΑΝΑΠΤΥΞΗΣ,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ,4,region,,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ,1,rule_region_from_name,
ΣΥΝΔΕΣΜΟΣ ΔΗΜΩΝ,ΠΡΟΣΤΑΣΙΑ ΚΑΙ ΑΝΑΠΛΑΣΗ ΤΟΥ ΠΕΝΤΕΛΙΚΟΥ (Σ.Π.Α.Π.),18,syndicate,,,,0,exact,
